,Households with Snap,Total Households,GEOID,Pct_hh_snap,No Health Under 19,No Health 19to34,No Health 35to64,No Health 65 plus,Total Population,No Health,Pct_noHealthInsurance,Income Inequality (GINI Index),Under 25,Total 25 to 44,45 to 64,Population with Internet Access,Pct_internet,Rent Occupied housing units,rent_combined,pct_rentBurdenend,Population with Access to Transportation,Pct_transportAccess,Population with Access to Devices,Pct_deviceAccess,White Alone Population,Pct_minority,Civilian Force Unemployed,Total Civilian Force,Unemployment Rate,Male 18 to 24,HS Grad Male 18 to 24,Female 18 to 24,HS Grad Female 18 to 24,HS Grad,18to24 Population,Pct_HsGrad,Pct_NonHsGrad,Non Native,Pct_nonNative,Pct_hh_snap_binned,Pct_hh_snap_bin_range,Pct_noHealthInsurance_binned,Pct_noHealthInsurance_bin_range,Income Inequality (GINI Index)_binned,Income Inequality (GINI Index)_bin_range,Pct_internet_binned,Pct_internet_bin_range,pct_rentBurdenend_binned,pct_rentBurdenend_bin_range,Pct_transportAccess_binned,Pct_transportAccess_bin_range,Pct_deviceAccess_binned,Pct_deviceAccess_bin_range,Pct_minority_binned,Pct_minority_bin_range,Unemployment Rate_binned,Unemployment Rate_bin_range,Pct_HsGrad_binned,Pct_HsGrad_bin_range,Pct_NonHsGrad_binned,Pct_NonHsGrad_bin_range,Pct_nonNative_binned,Pct_nonNative_bin_range
209,103,844,10005050703,12.2,25,33,64,0,1889,122,6.46,0.4111,46094.0,75875.0,52679.0,715,37.85,159,79,49.69,778,41.19,185,9.79,1170,38.06,62,843,7.35,77,53,26,2,55,103,53.4,46.6,451,23.88,2.0,8.52-15.79,2.0,4.75-7.69,2.0,0.41-0.45,2.0,35.78-40.2,2.0,44.84-56.92,0.0,16.51-42.22,3.0,7.3-25.24,2.0,36.0-51.87,2.0,4.62-7.35,3.0,52.22-100.0,0.0,0.0-47.78,1.0,11.33-24.5
210,44,1005,10005050706,4.38,9,6,30,0,1742,45,2.58,0.3595,97574.0,54730.0,97917.0,964,55.34,74,52,70.27,908,52.12,139,7.98,1405,19.35,18,938,1.92,34,34,20,0,34,54,62.96,37.04,62,3.56,1.0,4.29-8.52,0.0,0.0-2.58,0.0,0.28-0.37,3.0,40.2-59.88,3.0,56.92-100.0,3.0,51.37-100.0,3.0,7.3-25.24,1.0,18.46-36.0,0.0,0.0-2.6,3.0,52.22-100.0,0.0,0.0-47.78,0.0,0.78-11.33
211,116,1384,10005050707,8.38,52,24,184,0,2725,260,9.54,0.4527,97869.0,74514.0,58672.0,1293,47.45,196,75,38.27,1263,46.35,228,8.37,2537,6.9,104,1367,7.61,0,0,10,0,0,10,0.0,100.0,98,3.6,1.0,4.29-8.52,3.0,7.69-30.05,3.0,0.45-0.59,3.0,40.2-59.88,1.0,32.08-44.84,1.0,42.22-46.67,3.0,7.3-25.24,0.0,1.59-18.46,3.0,7.35-25.68,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
212,106,1677,10005050708,6.32,23,116,94,0,3470,233,6.71,0.4196,45972.0,70824.0,89688.0,1536,44.27,133,92,69.17,1146,33.03,120,3.46,2858,17.64,148,1294,11.44,31,0,97,49,49,128,38.28,61.72,393,11.33,1.0,4.29-8.52,2.0,4.75-7.69,2.0,0.41-0.45,3.0,40.2-59.88,3.0,56.92-100.0,0.0,16.51-42.22,1.0,3.02-5.27,0.0,1.59-18.46,3.0,7.35-25.68,2.0,35.8-52.22,1.0,47.78-64.2,0.0,0.78-11.33
213,17,836,10005050709,2.03,0,18,0,0,1524,18,1.18,0.4382,87174.0,234018.0,73472.0,762,50.0,17,0,0.0,683,44.82,77,5.05,1487,2.43,23,706,3.26,38,26,18,0,26,56,46.43,53.57,32,2.1,0.0,0.0-4.29,0.0,0.0-2.58,2.0,0.41-0.45,3.0,40.2-59.88,0.0,0.0-32.08,1.0,42.22-46.67,1.0,3.02-5.27,0.0,1.59-18.46,1.0,2.6-4.62,2.0,35.8-52.22,1.0,47.78-64.2,0.0,0.78-11.33
214,177,837,10005050710,21.15,0,136,88,0,2269,224,9.87,0.3926,36687.0,55708.0,101316.0,702,30.94,267,135,50.56,810,35.7,190,8.37,1627,28.29,176,979,17.98,19,9,444,308,317,463,68.47,31.53,160,7.05,3.0,15.79-47.28,3.0,7.69-30.05,1.0,0.37-0.41,0.0,0.0-32.09,2.0,44.84-56.92,0.0,16.51-42.22,3.0,7.3-25.24,1.0,18.46-36.0,3.0,7.35-25.68,3.0,52.22-100.0,0.0,0.0-47.78,0.0,0.78-11.33
215,91,623,10005050711,14.61,0,13,46,0,1097,59,5.38,0.3862,63081.0,41951.0,38625.0,540,49.23,68,16,23.53,467,42.57,67,6.11,956,12.85,15,487,3.08,66,0,33,13,13,99,13.13,86.87,43,3.92,2.0,8.52-15.79,2.0,4.75-7.69,1.0,0.37-0.41,3.0,40.2-59.88,0.0,0.0-32.08,1.0,42.22-46.67,2.0,5.27-7.3,0.0,1.59-18.46,1.0,2.6-4.62,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
216,208,1626,10005050801,12.79,25,20,51,0,4022,96,2.39,0.4743,,91446.0,61750.0,1407,34.98,377,238,63.13,1619,40.25,252,6.27,3120,22.43,84,1718,4.89,125,67,68,15,82,193,42.49,57.51,704,17.5,2.0,8.52-15.79,0.0,0.0-2.58,3.0,0.45-0.59,1.0,32.09-35.78,3.0,56.92-100.0,0.0,16.51-42.22,2.0,5.27-7.3,1.0,18.46-36.0,2.0,4.62-7.35,2.0,35.8-52.22,1.0,47.78-64.2,1.0,11.33-24.5
217,117,1430,10005050804,8.18,0,20,120,0,4125,140,3.39,0.374,93911.0,106157.0,98750.0,1376,33.36,151,80,52.98,1767,42.84,97,2.35,3157,23.47,101,1885,5.36,122,32,77,15,47,199,23.62,76.38,454,11.01,1.0,4.29-8.52,1.0,2.58-4.75,1.0,0.37-0.41,1.0,32.09-35.78,2.0,44.84-56.92,1.0,42.22-46.67,0.0,0.0-3.02,1.0,18.46-36.0,2.0,4.62-7.35,1.0,21.04-35.8,2.0,64.2-78.96,0.0,0.78-11.33
218,40,1277,10005050805,3.13,11,57,12,0,3595,80,2.23,0.4011,123483.0,111029.0,58750.0,1183,32.91,210,34,16.19,1547,43.03,76,2.11,3247,9.68,36,1568,2.3,181,30,39,0,30,220,13.64,86.36,160,4.45,0.0,0.0-4.29,0.0,0.0-2.58,1.0,0.37-0.41,1.0,32.09-35.78,0.0,0.0-32.08,1.0,42.22-46.67,0.0,0.0-3.02,0.0,1.59-18.46,0.0,0.0-2.6,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
219,132,2065,10005050806,6.39,19,179,159,0,4849,357,7.36,0.4125,,91103.0,71250.0,1849,38.13,126,98,77.78,1916,39.51,342,7.05,4333,10.64,197,2130,9.25,45,37,61,17,54,106,50.94,49.06,406,8.37,1.0,4.29-8.52,2.0,4.75-7.69,2.0,0.41-0.45,2.0,35.78-40.2,3.0,56.92-100.0,0.0,16.51-42.22,2.0,5.27-7.3,0.0,1.59-18.46,3.0,7.35-25.68,2.0,35.8-52.22,1.0,47.78-64.2,0.0,0.78-11.33
220,72,762,10005050807,9.45,0,13,124,36,1734,173,9.98,0.4603,47591.0,39038.0,74464.0,717,41.35,9,0,0.0,574,33.1,68,3.92,1193,31.2,0,582,0.0,14,0,0,0,0,14,0.0,100.0,526,30.33,2.0,8.52-15.79,3.0,7.69-30.05,3.0,0.45-0.59,3.0,40.2-59.88,0.0,0.0-32.08,0.0,16.51-42.22,1.0,3.02-5.27,1.0,18.46-36.0,0.0,0.0-2.6,0.0,0.0-21.04,3.0,78.96-100.0,2.0,24.5-39.14
221,260,1993,10005050808,13.05,0,43,20,0,3913,63,1.61,0.4541,76806.0,79429.0,76548.0,1839,47.0,294,168,57.14,1636,41.81,313,8.0,3514,10.2,15,1667,0.9,84,0,27,27,27,111,24.32,75.68,85,2.17,2.0,8.52-15.79,0.0,0.0-2.58,3.0,0.45-0.59,3.0,40.2-59.88,3.0,56.92-100.0,0.0,16.51-42.22,3.0,7.3-25.24,0.0,1.59-18.46,0.0,0.0-2.6,1.0,21.04-35.8,2.0,64.2-78.96,0.0,0.78-11.33
222,39,903,10005050903,4.32,0,0,8,0,1856,8,0.43,0.4332,,135500.0,84167.0,789,42.51,123,64,52.03,651,35.08,78,4.2,1725,7.06,0,680,0.0,46,0,16,0,0,62,0.0,100.0,68,3.66,1.0,4.29-8.52,0.0,0.0-2.58,2.0,0.41-0.45,3.0,40.2-59.88,2.0,44.84-56.92,0.0,16.51-42.22,1.0,3.02-5.27,0.0,1.59-18.46,0.0,0.0-2.6,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
223,205,1213,10005050904,16.9,0,20,60,0,2296,80,3.48,0.507,120987.0,,62379.0,892,38.85,545,376,68.99,800,34.84,245,10.67,2104,8.36,29,843,3.44,42,0,16,16,16,58,27.59,72.41,122,5.31,3.0,15.79-47.28,1.0,2.58-4.75,3.0,0.45-0.59,2.0,35.78-40.2,3.0,56.92-100.0,0.0,16.51-42.22,3.0,7.3-25.24,0.0,1.59-18.46,1.0,2.6-4.62,1.0,21.04-35.8,2.0,64.2-78.96,0.0,0.78-11.33
224,131,1719,10005050905,7.62,0,36,45,0,3783,81,2.14,0.4655,83421.0,124457.0,75551.0,1608,42.51,341,184,53.96,1484,39.23,177,4.68,3705,2.06,290,1797,16.14,348,235,72,36,271,420,64.52,35.48,78,2.06,1.0,4.29-8.52,0.0,0.0-2.58,3.0,0.45-0.59,3.0,40.2-59.88,2.0,44.84-56.92,0.0,16.51-42.22,1.0,3.02-5.27,0.0,1.59-18.46,3.0,7.35-25.68,3.0,52.22-100.0,0.0,0.0-47.78,0.0,0.78-11.33
225,62,1987,10005051008,3.12,25,53,88,0,4288,166,3.87,0.4417,162125.0,100987.0,108162.0,1767,41.21,239,112,46.86,1711,39.9,227,5.29,3528,17.72,71,1764,4.02,92,19,0,0,19,92,20.65,79.35,689,16.07,0.0,0.0-4.29,1.0,2.58-4.75,2.0,0.41-0.45,3.0,40.2-59.88,2.0,44.84-56.92,0.0,16.51-42.22,2.0,5.27-7.3,0.0,1.59-18.46,1.0,2.6-4.62,0.0,0.0-21.04,3.0,78.96-100.0,1.0,11.33-24.5
226,32,1197,10005051009,2.67,0,58,81,0,2477,139,5.61,0.4173,,202500.0,114827.0,1132,45.7,114,51,44.74,996,40.21,55,2.22,2289,7.59,79,1075,7.35,48,13,61,1,14,109,12.84,87.16,160,6.46,0.0,0.0-4.29,2.0,4.75-7.69,2.0,0.41-0.45,3.0,40.2-59.88,1.0,32.08-44.84,0.0,16.51-42.22,0.0,0.0-3.02,0.0,1.59-18.46,2.0,4.62-7.35,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
227,94,1497,10005051010,6.28,0,13,20,4,3033,37,1.22,0.4328,85625.0,106771.0,59839.0,1407,46.39,286,137,47.9,1110,36.6,163,5.37,2800,7.68,27,1141,2.37,1,1,7,0,1,8,12.5,87.5,99,3.26,1.0,4.29-8.52,0.0,0.0-2.58,2.0,0.41-0.45,3.0,40.2-59.88,2.0,44.84-56.92,0.0,16.51-42.22,2.0,5.27-7.3,0.0,1.59-18.46,0.0,0.0-2.6,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
228,183,1853,10005051011,9.88,0,49,101,0,3691,150,4.06,0.4682,135417.0,115245.0,79167.0,1816,49.2,325,144,44.31,1569,42.51,215,5.82,2860,22.51,51,1641,3.11,66,45,48,4,49,114,42.98,57.02,530,14.36,2.0,8.52-15.79,1.0,2.58-4.75,3.0,0.45-0.59,3.0,40.2-59.88,1.0,32.08-44.84,1.0,42.22-46.67,2.0,5.27-7.3,1.0,18.46-36.0,1.0,2.6-4.62,2.0,35.8-52.22,1.0,47.78-64.2,1.0,11.33-24.5
229,143,1127,10005051012,12.69,15,33,48,0,2322,96,4.13,0.3735,28611.0,85441.0,92232.0,1082,46.6,143,52,36.36,828,35.66,70,3.01,2116,8.87,54,882,6.12,133,80,60,0,80,193,41.45,58.55,68,2.93,2.0,8.52-15.79,1.0,2.58-4.75,1.0,0.37-0.41,3.0,40.2-59.88,1.0,32.08-44.84,0.0,16.51-42.22,0.0,0.0-3.02,0.0,1.59-18.46,2.0,4.62-7.35,2.0,35.8-52.22,1.0,47.78-64.2,0.0,0.78-11.33
230,79,1705,10005051013,4.63,0,87,24,5,4117,116,2.82,0.3936,138750.0,96944.0,73438.0,1617,39.28,44,26,59.09,1779,43.21,109,2.65,3461,15.93,191,1973,9.68,90,35,120,11,46,210,21.9,78.1,462,11.22,1.0,4.29-8.52,1.0,2.58-4.75,1.0,0.37-0.41,2.0,35.78-40.2,3.0,56.92-100.0,1.0,42.22-46.67,0.0,0.0-3.02,0.0,1.59-18.46,3.0,7.35-25.68,1.0,21.04-35.8,2.0,64.2-78.96,0.0,0.78-11.33
231,59,1019,10005051014,5.79,0,40,44,11,2010,95,4.73,0.4316,,,90625.0,968,48.16,18,6,33.33,695,34.58,72,3.58,1868,7.06,0,712,0.0,76,13,62,17,30,138,21.74,78.26,70,3.48,1.0,4.29-8.52,1.0,2.58-4.75,2.0,0.41-0.45,3.0,40.2-59.88,1.0,32.08-44.84,0.0,16.51-42.22,1.0,3.02-5.27,0.0,1.59-18.46,0.0,0.0-2.6,1.0,21.04-35.8,2.0,64.2-78.96,0.0,0.78-11.33
232,50,905,10005051015,5.52,0,43,18,0,1956,61,3.12,0.4426,123208.0,,67065.0,871,44.53,104,34,32.69,870,44.48,39,1.99,1684,13.91,0,888,0.0,8,0,15,0,0,23,0.0,100.0,113,5.78,1.0,4.29-8.52,1.0,2.58-4.75,2.0,0.41-0.45,3.0,40.2-59.88,1.0,32.08-44.84,1.0,42.22-46.67,0.0,0.0-3.02,0.0,1.59-18.46,0.0,0.0-2.6,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
233,85,1071,10005051016,7.94,0,0,70,0,2170,70,3.23,0.5345,151686.0,108250.0,,1057,48.71,185,169,91.35,1036,47.74,64,2.95,2049,5.58,132,1173,11.25,53,0,24,0,0,77,0.0,100.0,20,0.92,1.0,4.29-8.52,1.0,2.58-4.75,3.0,0.45-0.59,3.0,40.2-59.88,3.0,56.92-100.0,2.0,46.67-51.37,0.0,0.0-3.02,0.0,1.59-18.46,3.0,7.35-25.68,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
234,77,1734,10005051017,4.44,0,0,55,0,3617,55,1.52,0.4539,120938.0,101719.0,118221.0,1726,47.72,50,36,72.0,1654,45.73,115,3.18,3349,7.41,30,1684,1.78,0,0,133,0,0,133,0.0,100.0,109,3.01,1.0,4.29-8.52,0.0,0.0-2.58,3.0,0.45-0.59,3.0,40.2-59.88,3.0,56.92-100.0,1.0,42.22-46.67,1.0,3.02-5.27,0.0,1.59-18.46,0.0,0.0-2.6,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
235,6,554,10005051101,1.08,2,5,6,0,971,13,1.34,0.5122,108125.0,219688.0,150862.0,532,54.79,64,32,50.0,433,44.59,34,3.5,923,4.94,25,461,5.42,8,6,7,1,7,15,46.67,53.33,18,1.85,0.0,0.0-4.29,0.0,0.0-2.58,3.0,0.45-0.59,3.0,40.2-59.88,2.0,44.84-56.92,1.0,42.22-46.67,1.0,3.02-5.27,0.0,1.59-18.46,2.0,4.62-7.35,2.0,35.8-52.22,1.0,47.78-64.2,0.0,0.78-11.33
236,117,628,10005051102,18.63,0,15,14,0,1040,29,2.79,0.5338,59750.0,153750.0,97188.0,590,56.73,65,15,23.08,397,38.17,39,3.75,815,21.63,26,432,6.02,7,0,6,0,0,13,0.0,100.0,87,8.37,3.0,15.79-47.28,1.0,2.58-4.75,3.0,0.45-0.59,3.0,40.2-59.88,0.0,0.0-32.08,0.0,16.51-42.22,1.0,3.02-5.27,1.0,18.46-36.0,2.0,4.62-7.35,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
237,9,581,10005051103,1.55,0,3,0,0,1153,3,0.26,0.486,,94013.0,108519.0,536,46.49,109,49,44.95,546,47.35,40,3.47,1124,2.52,14,564,2.48,61,14,48,5,19,109,17.43,82.57,9,0.78,0.0,0.0-4.29,0.0,0.0-2.58,3.0,0.45-0.59,3.0,40.2-59.88,2.0,44.84-56.92,2.0,46.67-51.37,1.0,3.02-5.27,0.0,1.59-18.46,0.0,0.0-2.6,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
238,13,692,10005051201,1.88,0,17,29,0,1329,46,3.46,0.5174,,124250.0,85652.0,620,46.65,58,27,46.55,473,35.59,89,6.7,1189,10.53,28,504,5.56,18,0,10,0,0,28,0.0,100.0,80,6.02,0.0,0.0-4.29,1.0,2.58-4.75,3.0,0.45-0.59,3.0,40.2-59.88,2.0,44.84-56.92,0.0,16.51-42.22,2.0,5.27-7.3,0.0,1.59-18.46,2.0,4.62-7.35,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
239,0,515,10005051202,0.0,8,0,6,0,991,14,1.41,0.4539,,177188.0,130357.0,476,48.03,14,0,0.0,276,27.85,23,2.32,877,11.5,0,280,0.0,25,20,0,0,20,25,80.0,20.0,93,9.38,0.0,0.0-4.29,0.0,0.0-2.58,3.0,0.45-0.59,3.0,40.2-59.88,0.0,0.0-32.08,0.0,16.51-42.22,0.0,0.0-3.02,0.0,1.59-18.46,0.0,0.0-2.6,3.0,52.22-100.0,0.0,0.0-47.78,0.0,0.78-11.33
240,10,386,10005051203,2.59,0,18,1,0,848,19,2.24,0.4702,,181250.0,91136.0,361,42.57,11,7,63.64,358,42.22,21,2.48,756,10.85,9,372,2.42,38,4,63,23,27,101,26.73,73.27,60,7.08,0.0,0.0-4.29,0.0,0.0-2.58,3.0,0.45-0.59,3.0,40.2-59.88,3.0,56.92-100.0,0.0,16.51-42.22,0.0,0.0-3.02,0.0,1.59-18.46,0.0,0.0-2.6,1.0,21.04-35.8,2.0,64.2-78.96,0.0,0.78-11.33
241,1,376,10005051204,0.27,0,0,17,0,633,17,2.69,0.457,,134250.0,106701.0,364,57.5,2,0,0.0,184,29.07,21,3.32,550,13.11,6,196,3.06,7,0,5,0,0,12,0.0,100.0,7,1.11,0.0,0.0-4.29,1.0,2.58-4.75,3.0,0.45-0.59,3.0,40.2-59.88,0.0,0.0-32.08,0.0,16.51-42.22,1.0,3.02-5.27,0.0,1.59-18.46,1.0,2.6-4.62,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
242,0,334,10005051205,0.0,0,0,8,0,666,8,1.2,0.5315,,238750.0,93500.0,317,47.6,25,0,0.0,175,26.28,41,6.16,545,18.17,2,179,1.12,0,0,3,1,1,3,33.33,66.67,26,3.9,0.0,0.0-4.29,0.0,0.0-2.58,3.0,0.45-0.59,3.0,40.2-59.88,0.0,0.0-32.08,0.0,16.51-42.22,2.0,5.27-7.3,0.0,1.59-18.46,0.0,0.0-2.6,1.0,21.04-35.8,2.0,64.2-78.96,0.0,0.78-11.33
243,66,2501,10005051302,2.64,33,26,68,0,5203,127,2.44,0.4802,108654.0,108500.0,76222.0,2432,46.74,188,27,14.36,2038,39.17,193,3.71,4670,10.24,176,2249,7.83,20,20,50,37,57,70,81.43,18.57,399,7.67,0.0,0.0-4.29,0.0,0.0-2.58,3.0,0.45-0.59,3.0,40.2-59.88,0.0,0.0-32.08,0.0,16.51-42.22,1.0,3.02-5.27,0.0,1.59-18.46,3.0,7.35-25.68,3.0,52.22-100.0,0.0,0.0-47.78,0.0,0.78-11.33
244,141,1262,10005051307,11.17,0,0,2,0,2957,2,0.07,0.4176,,107917.0,88110.0,1122,37.94,106,95,89.62,729,24.65,123,4.16,2910,1.59,2,737,0.27,0,0,12,0,0,12,0.0,100.0,32,1.08,2.0,8.52-15.79,0.0,0.0-2.58,2.0,0.41-0.45,2.0,35.78-40.2,3.0,56.92-100.0,0.0,16.51-42.22,1.0,3.02-5.27,0.0,1.59-18.46,0.0,0.0-2.6,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
245,118,1596,10005051308,7.39,82,103,308,7,3680,500,13.59,0.447,58681.0,92250.0,87946.0,1535,41.71,100,58,58.0,1702,46.25,204,5.54,3518,4.4,61,1763,3.46,78,19,112,42,61,190,32.11,67.89,78,2.12,1.0,4.29-8.52,3.0,7.69-30.05,2.0,0.41-0.45,3.0,40.2-59.88,3.0,56.92-100.0,1.0,42.22-46.67,2.0,5.27-7.3,0.0,1.59-18.46,1.0,2.6-4.62,1.0,21.04-35.8,2.0,64.2-78.96,0.0,0.78-11.33
246,36,814,10005051309,4.42,0,0,19,0,1357,19,1.4,0.4566,,,52125.0,749,55.2,70,53,75.71,485,35.74,107,7.89,1259,7.22,45,530,8.49,14,14,0,0,14,14,100.0,0.0,73,5.38,1.0,4.29-8.52,0.0,0.0-2.58,3.0,0.45-0.59,3.0,40.2-59.88,3.0,56.92-100.0,0.0,16.51-42.22,3.0,7.3-25.24,0.0,1.59-18.46,3.0,7.35-25.68,3.0,52.22-100.0,0.0,0.0-47.78,0.0,0.78-11.33
247,46,980,10005051310,4.69,8,0,0,0,2039,8,0.39,0.5142,140000.0,103065.0,109615.0,939,46.05,35,21,60.0,696,34.13,69,3.38,1779,12.75,20,737,2.71,9,0,7,0,0,16,0.0,100.0,235,11.53,1.0,4.29-8.52,0.0,0.0-2.58,3.0,0.45-0.59,3.0,40.2-59.88,3.0,56.92-100.0,0.0,16.51-42.22,1.0,3.02-5.27,0.0,1.59-18.46,1.0,2.6-4.62,0.0,0.0-21.04,3.0,78.96-100.0,1.0,11.33-24.5
248,47,911,10005051311,5.16,0,0,29,8,1717,37,2.15,0.4408,111205.0,118810.0,95000.0,814,47.41,99,26,26.26,742,43.21,44,2.56,1677,2.33,69,811,8.51,167,77,43,43,120,210,57.14,42.86,30,1.75,1.0,4.29-8.52,0.0,0.0-2.58,2.0,0.41-0.45,3.0,40.2-59.88,0.0,0.0-32.08,1.0,42.22-46.67,0.0,0.0-3.02,0.0,1.59-18.46,3.0,7.35-25.68,3.0,52.22-100.0,0.0,0.0-47.78,0.0,0.78-11.33
249,10,1050,10005051312,0.95,0,6,50,0,2047,56,2.74,0.4283,45862.0,150500.0,76166.0,895,43.72,98,27,27.55,877,42.84,132,6.45,1966,3.96,45,918,4.9,70,69,43,13,82,113,72.57,27.43,60,2.93,0.0,0.0-4.29,1.0,2.58-4.75,2.0,0.41-0.45,3.0,40.2-59.88,0.0,0.0-32.08,1.0,42.22-46.67,2.0,5.27-7.3,0.0,1.59-18.46,2.0,4.62-7.35,3.0,52.22-100.0,0.0,0.0-47.78,0.0,0.78-11.33
250,6,1306,10005051313,0.46,6,64,71,0,2718,141,5.19,0.4187,92917.0,113750.0,61316.0,1204,44.3,109,38,34.86,968,35.61,119,4.38,2488,8.46,9,1013,0.89,57,0,37,9,9,94,9.57,90.43,185,6.81,0.0,0.0-4.29,2.0,4.75-7.69,2.0,0.41-0.45,3.0,40.2-59.88,1.0,32.08-44.84,0.0,16.51-42.22,1.0,3.02-5.27,0.0,1.59-18.46,0.0,0.0-2.6,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
251,8,1327,10005051314,0.6,9,40,29,0,2679,78,2.91,0.4275,100250.0,101442.0,63750.0,1212,45.24,82,28,34.15,894,33.37,236,8.81,2532,5.49,14,920,1.52,18,0,64,0,0,82,0.0,100.0,131,4.89,0.0,0.0-4.29,1.0,2.58-4.75,2.0,0.41-0.45,3.0,40.2-59.88,1.0,32.08-44.84,0.0,16.51-42.22,3.0,7.3-25.24,0.0,1.59-18.46,0.0,0.0-2.6,0.0,0.0-21.04,3.0,78.96-100.0,0.0,0.78-11.33
252,49,1224,10005051400,4.0,64,25,335,0,3500,424,12.11,0.3896,95774.0,107781.0,64028.0,1058,30.23,249,79,31.73,1660,47.43,92,2.63,2578,26.34,103,1797,5.73,154,62,60,0,62,214,28.97,71.03,697,19.91,0.0,0.0-4.29,3.0,7.69-30.05,1.0,0.37-0.41,0.0,0.0-32.09,0.0,0.0-32.08,2.0,46.67-51.37,0.0,0.0-3.02,1.0,18.46-36.0,2.0,4.62-7.35,1.0,21.04-35.8,2.0,64.2-78.96,1.0,11.33-24.5
253,39,1156,10005051501,3.37,18,47,357,0,2833,422,14.9,0.4706,44979.0,111250.0,75375.0,1018,35.93,185,91,49.19,1369,48.32,118,4.17,1610,43.17,16,1396,1.15,39,20,18,4,24,57,42.11,57.89,859,30.32,0.0,0.0-4.29,3.0,7.69-30.05,3.0,0.45-0.59,2.0,35.78-40.2,2.0,44.84-56.92,2.0,46.67-51.37,1.0,3.02-5.27,2.0,36.0-51.87,0.0,0.0-2.6,2.0,35.8-52.22,1.0,47.78-64.2,2.0,24.5-39.14
254,117,1231,10005051502,9.5,28,54,144,2,3583,228,6.36,0.413,94911.0,110750.0,57574.0,1118,31.2,221,52,23.53,1683,46.97,231,6.45,2836,20.85,76,1795,4.23,48,16,105,29,45,153,29.41,70.59,512,14.29,2.0,8.52-15.79,2.0,4.75-7.69,2.0,0.41-0.45,0.0,0.0-32.09,0.0,0.0-32.08,2.0,46.67-51.37,2.0,5.27-7.3,1.0,18.46-36.0,1.0,2.6-4.62,1.0,21.04-35.8,2.0,64.2-78.96,1.0,11.33-24.5
255,255,1541,10005051701,16.55,0,26,211,0,4383,237,5.41,0.3596,82880.0,59014.0,71042.0,1297,29.59,284,43,15.14,2204,50.29,288,6.57,3559,18.8,27,2231,1.21,197,122,182,67,189,379,49.87,50.13,448,10.22,3.0,15.79-47.28,2.0,4.75-7.69,0.0,0.28-0.37,0.0,0.0-32.09,0.0,0.0-32.08,2.0,46.67-51.37,2.0,5.27-7.3,1.0,18.46-36.0,0.0,0.0-2.6,2.0,35.8-52.22,1.0,47.78-64.2,0.0,0.78-11.33
256,360,2052,10005051702,17.54,0,172,397,1,6107,570,9.33,0.3934,111268.0,61250.0,43464.0,1553,25.43,249,81,32.53,3001,49.14,438,7.17,4631,24.17,125,3153,3.96,160,93,452,319,412,612,67.32,32.68,1211,19.83,3.0,15.79-47.28,3.0,7.69-30.05,1.0,0.37-0.41,0.0,0.0-32.09,1.0,32.08-44.84,2.0,46.67-51.37,2.0,5.27-7.3,1.0,18.46-36.0,1.0,2.6-4.62,3.0,52.22-100.0,0.0,0.0-47.78,1.0,11.33-24.5
257,613,2278,10005051801,26.91,139,111,70,0,5581,320,5.73,0.5054,33672.0,,,1964,35.19,1013,649,64.07,2334,41.82,532,9.53,3572,36.0,194,2526,7.68,271,55,149,125,180,420,42.86,57.14,1575,28.22,3.0,15.79-47.28,2.0,4.75-7.69,3.0,0.45-0.59,1.0,32.09-35.78,3.0,56.92-100.0,0.0,16.51-42.22,3.0,7.3-25.24,1.0,18.46-36.0,3.0,7.35-25.68,2.0,35.8-52.22,1.0,47.78-64.2,2.0,24.5-39.14
258,395,1559,10005051802,25.34,140,65,159,0,4393,364,8.29,0.3842,54636.0,66779.0,43636.0,1396,31.78,596,313,52.52,1548,35.24,293,6.67,2352,46.46,142,1742,8.15,76,55,90,34,89,166,53.61,46.39,1810,41.2,3.0,15.79-47.28,3.0,7.69-30.05,1.0,0.37-0.41,0.0,0.0-32.09,2.0,44.84-56.92,0.0,16.51-42.22,2.0,5.27-7.3,2.0,36.0-51.87,3.0,7.35-25.68,3.0,52.22-100.0,0.0,0.0-47.78,3.0,39.14-94.26
